id_x,endereco_x,id_lt_x,id_y,endereco_y,id_lt_y,score
426034,RuUA CASTELO BRANCO 653 BAIROR UNIAO,39,967192,RUA 38 121 COMUNIDADE PORTELINHA SAO JOSE 2,9806,0.0822732
6056,LpINHA 425 85 ZONA RURAL,40,6056,LINHA 42 5 85 ZONA RURAL,9852,0.03754598
6056,LpINHA 425 85 ZONA RURAL,40,120557,LINHA 619 20 ZONA RURAL,3640,0.05941565
6056,LpINHA 425 85 ZONA RURAL,40,120513,LINHA 619 6 ZONA RURAL,7412,0.06278799
6056,LpINHA 425 85 ZONA RURAL,40,120497,LINHA 619 2 ZONA RURAL,4045,0.064776674
6056,LpINHA 425 85 ZONA RURAL,40,436578,LINHA B 90 63 ZONA RURAL,9703,0.07531474
1128047,BOTANICO RU JARDIM 401 SAO OJRGqE,41,1126745,RUA JANAUACA 24 SAO JOSE OPERARIO 1,7503,0.09787364
1128047,BOTANICO RU JARDIM 401 SAO OJRGqE,41,297625,RUA QUINTINO BOCAIUVA 2899 SAO CRISTOVAO,3734,0.09934814
1128047,BOTANICO RU JARDIM 401 SAO OJRGqE,41,926425,BECO REGO BARROS 251 SAO RAIMUNDO,275,0.09939837
1128047,BOTANICO RU JARDIM 401 SAO OJRGqE,41,394434,AVENIDA SEBASTIAO JOAO CLIMACO 6343 SAO JOSE,7824,0.09990694
1128047,BOTANICO RU JARDIM 401 SAO OJRGqE,41,345119,AVENIDA MACEIO 6226 SAO CRISTOVAO,6114,0.103024796
393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,42,393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,9263,1.2004954e-05
393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,42,537834,AVENIDA EDMUNDO PINTO 607 SAO FRANCISCO,7530,0.059578665
393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,42,537810,AVENIDA EDMUNDO PINTO 473 SAO FRANCISCO,260,0.06080342
393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,42,695085,AVENIDA MANOEL GUIMARAES 213 SAO FRANCISCO,4854,0.06467579
393637,AVENIDA LUIS DE FRANCA TORRES 6360 SAO JOSE,42,336605,AVENIDA SAO LUIZ 2088 ERNANDES GONCALVES,6694,0.06474195
489874,RUA ASLIM FARHAT 1643 CENTRO,43,489874,RUA SALIM FARHAT 1643 CENTRO,144,0.008888457
489874,RUA ASLIM FARHAT 1643 CENTRO,43,338292,RUA RICARDO SOMENSARI 2896 CENTRO,3428,0.062494054
489874,RUA ASLIM FARHAT 1643 CENTRO,43,274394,RUA JOSE CAUBY 249 CENTRO,2787,0.06390816
489874,RUA ASLIM FARHAT 1643 CENTRO,43,601385,RUA SALIM FAHAT 502 BAIRRO 15,3120,0.06407004
489874,RUA ASLIM FARHAT 1643 CENTRO,43,647943,RUA ROBERTO ROLA 1230 CENTRO,2094,0.06528427
1108319,RUA GUANABaARA 12 LIRIO DO VALE,44,1108319,RUA GUANABARA 12 LIRIO DO VALE,7969,0.040943857
1108319,RUA GUANABaARA 12 LIRIO DO VALE,44,1102652,RUA G 8 LIRIO DO VALE,3960,0.050770037
1108319,RUA GUANABaARA 12 LIRIO DO VALE,44,1118936,RUA IPANEMA 5 LIRIO DO VALE,3899,0.051752836
1108319,RUA GUANABaARA 12 LIRIO DO VALE,44,1034145,RUA CATORZE 17 LIRIO DO VALE,6270,0.05896364
1108319,RUA GUANABaARA 12 LIRIO DO VALE,44,1106440,RUA GIRASSOL 37 LIRIO DO VALE,764,0.06088577
408992,VAENIDA PORTO VELHO 2207 SETOR 4,45,408992,AVENIDA PORTO VELHO 2207 SETOR 4,8800,0.042275913
408992,VAENIDA PORTO VELHO 2207 SETOR 4,45,409008,AVENIDA PORTO VELHO 2261 SETOR 4,9200,0.05898981
408992,VAENIDA PORTO VELHO 2207 SETOR 4,45,409073,AVENIDA PORTO VELHO 2690 SETOR 05,6828,0.061328024
408992,VAENIDA PORTO VELHO 2207 SETOR 4,45,408886,AVENIDA PORTO VELHO 1579 ST 3,6840,0.06281688
408992,VAENIDA PORTO VELHO 2207 SETOR 4,45,114030,RUA MINERVINO VIANA 2609 SETOR 4,6042,0.077236265
298197,RUA RAFAEL VAZ E E SILVA 2991 LIBERDADEp,46,298197,RUA RAFAEL VAZ E SILVA 2991 LIBERDADE,7562,0.02045429
298197,RUA RAFAEL VAZ E E SILVA 2991 LIBERDADEp,46,298207,RUA RAFAEL VAZ E SILVA 3045 LIBERDADE,6529,0.021372566
298197,RUA RAFAEL VAZ E E SILVA 2991 LIBERDADEp,46,297896,RUA RAFAEL VAZ E SILVA 904 ROQUE,3442,0.05411193
298197,RUA RAFAEL VAZ E E SILVA 2991 LIBERDADEp,46,297897,RUA RAFAEL VAZ E SILVA 904 ROQUE,8663,0.054512873
298197,RUA RAFAEL VAZ E E SILVA 2991 LIBERDADEp,46,297893,RUA RAFAEL VAZ E SILVA 884 ROQUE,8297,0.05781555
687622,RUA RUA TRINTA E UMD E MARCO 686 CENTRO,47,687622,RUA TRINTA E UM DE MARCO 686 CENTRO,8888,0.04901716
687622,RUA RUA TRINTA E UMD E MARCO 686 CENTRO,47,687614,RUA TRINTA E UM DE MARCO 685 CENTRO,4970,0.054231584
687622,RUA RUA TRINTA E UMD E MARCO 686 CENTRO,47,1037023,RUA CENTO SETENTA E DOIS 45 NOVO ALEIXO,254,0.0849175
687622,RUA RUA TRINTA E UMD E MARCO 686 CENTRO,47,1035726,RUA CENTO E QUARENTA E DOIS 22 C NOVA,4785,0.08900582
687622,RUA RUA TRINTA E UMD E MARCO 686 CENTRO,47,1035746,RUA CENTO E QUARENTA E DOIS 44 C NOVA,249,0.09116034
945442,RUA 02 DE AGOSTO 1 FLkRpES,48,947926,RUA 1 102 ALEIXO,1807,0.1286456
945442,RUA 02 DE AGOSTO 1 FLkRpES,48,945130,RUA 01 229 NOVO ALEIXO,7478,0.12901837
945442,RUA 02 DE AGOSTO 1 FLkRpES,48,967121,RUA 38 6 PARQUE 10,8729,0.13078034
945442,RUA 02 DE AGOSTO 1 FLkRpES,48,329731,RUA 41 B 8 N0VA MUTUM,8357,0.13088414
945442,RUA 02 DE AGOSTO 1 FLkRpES,48,611132,RUA X 845 NOVO CALAFATE,6984,0.133636
961984,RUA 20 21 CIDADE NOVA,49,961984,RUA 230 21 CIDADE NOVA,1957,0.01615791
961984,RUA 20 21 CIDADE NOVA,49,964483,RUA 27 21 CIDADE NOVA,9000,0.026163217
961984,RUA 20 21 CIDADE NOVA,49,962798,RUA 242 20 CIDADE NOVA,9693,0.027805347
961984,RUA 20 21 CIDADE NOVA,49,962139,RUA 234 22 CIDADE NOVA,133,0.027891714
961984,RUA 20 21 CIDADE NOVA,49,957223,RUA 19 210 CIDADE NOVA,1378,0.02804551
505171,RUA DESEMBARGADOR TAVORrA 13 CENTR,50,505171,RUA DESEMBARGADOR TAVORA 13 CENTRO,1400,0.024856899
505171,RUA DESEMBARGADOR TAVORrA 13 CENTR,50,494652,AVENIDA DESEMBARGADOR TAVORA 230 CENTRO,2576,0.07259007
505171,RUA DESEMBARGADOR TAVORrA 13 CENTR,50,1068259,RUA DELMAR BRAS 15 CIDADE NOVA,1924,0.07888825
505171,RUA DESEMBARGADOR TAVORrA 13 CENTR,50,494656,AVENIDA DESEMBARGADOR TAVORA 282 CENTRO,5774,0.07939287
505171,RUA DESEMBARGADOR TAVORrA 13 CENTR,50,73177,RUA DEPUTADO JO SATO 2960 CENTRO,4710,0.08421376
1116749,RjA II 113 REDENrCAO REDENrCAO,51,1116749,RUA II 113 REDENCAO,7124,0.16808346
1116749,RjA II 113 REDENrCAO REDENrCAO,51,970335,RUA 5 13 REDENCAO,287,0.21707633
1116749,RjA II 113 REDENrCAO REDENrCAO,51,932346,BECO VIANA 391 REDENCAO,6537,0.23657061
1116749,RjA II 113 REDENrCAO REDENrCAO,51,1110079,RUA GURUPI 1685 REDENCAO,6052,0.23662338
1116749,RjA II 113 REDENrCAO REDENrCAO,51,1110348,RUA GURUPI 2350 REDENCAO,2350,0.243461
796929,RUA RUA LEITE 2751 IRAxY,52,796929,RUA ACACIO LEITE 2751 IRACY,6637,0.0494045
796929,RUA RUA LEITE 2751 IRAxY,52,799478,RUA BORBA 2720 IRACY,3843,0.07744759
796929,RUA RUA LEITE 2751 IRAxY,52,797623,RUA ALVARO MAIA 2959 IRACY,4195,0.08178207
796929,RUA RUA LEITE 2751 IRAxY,52,299736,RUA RINO LEVI 5235 TEIXEIRAO,1131,0.08627452
796929,RUA RUA LEITE 2751 IRAxY,52,1042832,RUA CINE IPIRANGA 2137 ALEIXO,1803,0.090432644
301612,RUA ROSALINA GOMéS 10211 MARANA,53,301616,RUA ROSALINA GOMES 10381 MARIANA,9147,0.050341677
301612,RUA ROSALINA GOMéS 10211 MARANA,53,301612,RUA ROSALINA GOMES 10211 MARIANA,1085,0.05406355
301612,RUA ROSALINA GOMéS 10211 MARANA,53,296702,RUA PROTASIO ALVES 10076 MARIANA,2441,0.06884677
301612,RUA ROSALINA GOMéS 10211 MARANA,53,301467,RUA ROSALINA GOMES 2000 MARIANA,3669,0.07075285
301612,RUA ROSALINA GOMéS 10211 MARANA,53,309957,RUA TEODORA LOPES 9527 MARIANA,1291,0.0708754
104310,AVENIDA PRINCESvA ISABL 1655 GmUAJARA,54,538106,AVENIDA EPAMINONDAS JACOME 1538 CADEIA VELHA,5216,0.094281614
104310,AVENIDA PRINCESvA ISABL 1655 GmUAJARA,54,888523,AVENIDA PENETRACAO UM 1311 JAPIIM,1022,0.09459212
104310,AVENIDA PRINCESvA ISABL 1655 GmUAJARA,54,537902,AVENIDA EPAMINONDAS JACOME 548 CADEIA VELHA,5205,0.09936021
104310,AVENIDA PRINCESvA ISABL 1655 GmUAJARA,54,125527,AVENIDA JI PARANA 21 URUPA,7191,0.10016328
104310,AVENIDA PRINCESvA ISABL 1655 GmUAJARA,54,125636,AVENIDA JI PARANA 988 URUPA,7675,0.10658934
507629,COMUNIcADE COMUNIcADE ESTIRAO 6731 ESTRADA VARoANTwE,55,507629,COMUNIDADE ESTIRAO 6731 ESTRADA VARIANTE,8587,0.08872707
507629,COMUNIcADE COMUNIcADE ESTIRAO 6731 ESTRADA VARoANTwE,55,507638,COMUNIDADE ESTIRAO 8757 ESTRADA VARIANTE,9082,0.091581136
507629,COMUNIcADE COMUNIcADE ESTIRAO 6731 ESTRADA VARoANTwE,55,507609,COMUNIDADE ESTIRAO 2723 ESTRADA VARIANTE,1440,0.09623871
507629,COMUNIcADE COMUNIcADE ESTIRAO 6731 ESTRADA VARoANTwE,55,659069,ESTRADA XIBUREMA 18 XIBUREMA,1224,0.15582205
507629,COMUNIcADE COMUNIcADE ESTIRAO 6731 ESTRADA VARoANTwE,55,437432,TRAVESSAO DO RIO PRETO A B 94 111 ZONA RURAL,4303,0.1600366
1109719,RúA GURUPI 17 BwIRRO DA PAzZ,56,806435,RUA UIRAPURU 129 DA PAZ,9465,0.103803925
1109719,RúA GURUPI 17 BwIRRO DA PAzZ,56,60887,RUA UIRAPURU 2999 TEIXEIRAO,5284,0.110641494
1109719,RúA GURUPI 17 BwIRRO DA PAzZ,56,235826,RUA BIDU SAIAO 6439 APONIA,3980,0.124301285
1109719,RúA GURUPI 17 BwIRRO DA PAzZ,56,235799,RUA BIDU SAIAO 6298 APONIA,4338,0.12452085
1109719,RúA GURUPI 17 BwIRRO DA PAzZ,56,235926,RUA BIDU SAIAO 7069 APONIA,5879,0.12740049
550388,RUA ADERBAL gRASoIL 29 MANOEL JUkIAO,57,1132875,RUA JOAO WALTER 44 COROADO,655,0.07053903
550388,RUA ADERBAL gRASoIL 29 MANOEL JUkIAO,57,1132021,RUA JOAO MEIRELES 8 COROADO,5066,0.07537657
550388,RUA ADERBAL gRASoIL 29 MANOEL JUkIAO,57,790298,RUA SEBASTIAO MAQUINE 50 LARANJAL,1652,0.07584393
550388,RUA ADERBAL gRASoIL 29 MANOEL JUkIAO,57,590134,RUA MONTEVIDEU 254 JOAO EDUARDO I,4133,0.082754694
550388,RUA ADERBAL gRASoIL 29 MANOEL JUkIAO,57,590145,RUA MONTEVIDEU 486 JOAO EDUARDO I,4883,0.08921806
565927,PLACAS RUA DAS 1684 WANDERLEY DNAyAS,58,1061454,RUA DALLAS 25 FLORES,8627,0.09447193
565927,PLACAS RUA DAS 1684 WANDERLEY DNAyAS,58,601665,RUA SANHASSU 56 PLACAS,4995,0.09995403
565927,PLACAS RUA DAS 1684 WANDERLEY DNAyAS,58,575563,RUA GAIVOTA 69 PLACAS,4903,0.104844145
565927,PLACAS RUA DAS 1684 WANDERLEY DNAyAS,58,575561,RUA GAIVOTA 58 PLACAS,288,0.105685055
565927,PLACAS RUA DAS 1684 WANDERLEY DNAyAS,58,1061411,RUA DALLAS 6 FLORES,7351,0.11032227
132552,UA CAETAO COSTA 127 URUPA,59,722079,RIO AUTAZ ACU 476 LIMAO,7705,0.1377796
132552,UA CAETAO COSTA 127 URUPA,59,925421,BECO PENETRACAO IV 132 NOVO ALEIXO,5201,0.14971407
132552,UA CAETAO COSTA 127 URUPA,59,888523,AVENIDA PENETRACAO UM 1311 JAPIIM,1022,0.15103403
132552,UA CAETAO COSTA 127 URUPA,59,930911,BECO SOLIMOES 10 ALEIXO,3457,0.15339938
132552,UA CAETAO COSTA 127 URUPA,59,652013,BECO DEOMIRO 30 PISTA,8680,0.15828317
977593,RUA A 1005 ADRIàNOPOLIS,60,977593,RUA A 1005 ADRIANOPOLIS,1072,0.035185035
977593,RUA A 1005 ADRIàNOPOLIS,60,1079242,RUA DOIS 11 ADRIANOPOLIS,5299,0.08052717
977593,RUA A 1005 ADRIàNOPOLIS,60,645795,RUA A 2539 AMOTI,2666,0.09622578
977593,RUA A 1005 ADRIàNOPOLIS,60,977790,RUA A 23 234 ALVORADA,5977,0.09645527
977593,RUA A 1005 ADRIàNOPOLIS,60,143214,RUA IPE 2741 VALPARAISO,4366,0.10317209
118963,RUA PADRE 1072 5TEOR 07,61,1053849,RUA D 6 COROADO,400,0.09752501
118963,RUA PADRE 1072 5TEOR 07,61,978106,RUA A DEZESSETE 1291 JAPIIM,2043,0.09995034
118963,RUA PADRE 1072 5TEOR 07,61,1149600,RUA M 2 COROADO,1507,0.100502454
118963,RUA PADRE 1072 5TEOR 07,61,976358,RUA A 7 COROADO,9790,0.102383286
118963,RUA PADRE 1072 5TEOR 07,61,1054983,RUA D 105 COROADO,4396,0.10369311
1103324,RUA G 576 BOM,62,645945,RUA B 2678 AMOTI,6220,0.08998914
1103324,RUA G 576 BOM,62,746285,RUA G 107 PERA 3,9923,0.09019715
1103324,RUA G 576 BOM,62,1103324,RUA G 576 BOM JARDIM,9723,0.10185721
1103324,RUA G 576 BOM,62,1003967,RUA B 109 COROADO,4091,0.10734828
1103324,RUA G 576 BOM,62,1022647,RUA C 1 PLANALTO,4261,0.114300095
556002,RUw BEïJA FLOR 44 TANCREDOmEVES,63,920140,BECO FLORES 15 ALVORADA,8293,0.116944015
556002,RUw BEïJA FLOR 44 TANCREDOmEVES,63,623090,TRAVESSA CARAMURU 167 BOSQUE,3581,0.117390126
556002,RUw BEïJA FLOR 44 TANCREDOmEVES,63,506379,TRAVESSA JOAQUIM ESTEVAO 22 SABOEIRO,5408,0.11991063
556002,RUw BEïJA FLOR 44 TANCREDOmEVES,63,920139,BECO FLORES 15 ALVORADA,6439,0.121721566
556002,RUw BEïJA FLOR 44 TANCREDOmEVES,63,817635,TRAVESSA RAMUNDO AMADEU MAIA 21 ACANAUE,9479,0.1322896
435143,RUA GRALHA-AZUL 1743 SETOR 1p,64,435143,RUA GRALHA-AZUL 1743 SETOR 1,6746,0.0112174945
435143,RUA GRALHA-AZUL 1743 SETOR 1p,64,435134,RUA GRALHA-AZUL 1702 SETOR 1,9160,0.02000831
435143,RUA GRALHA-AZUL 1743 SETOR 1p,64,113089,RUA MARANHAO 739 SETOR 4,9655,0.06907794
435143,RUA GRALHA-AZUL 1743 SETOR 1p,64,113152,RUA MARANHAO 1885 SETOR 04,1826,0.07244426
435143,RUA GRALHA-AZUL 1743 SETOR 1p,64,436348,RUA TUCANO 2481 SETOR 05,6142,0.07553695
701016,AVENIDAq 21 DE ABRIL 1252 CENTRO,65,701016,AVENIDA 21 DE ABRIL 1252 CENTRO,9070,0.015313581
701016,AVENIDAq 21 DE ABRIL 1252 CENTRO,65,333778,AVENIDA 30 DE JUNHO 1525 CENTRO,2198,0.05037465
701016,AVENIDAq 21 DE ABRIL 1252 CENTRO,65,960112,RUA 21 DE ABRIL 75 LAGO AZUL,4770,0.060129926
701016,AVENIDAq 21 DE ABRIL 1252 CENTRO,65,81577,AVENIDA DEZ DE ABRIL 1744 SETOR 0001,5257,0.06289394
701016,AVENIDAq 21 DE ABRIL 1252 CENTRO,65,166273,AVENIDA BRASIL 3343 CENTRO,5561,0.065179765
770452,RUA DO IGARAPE GRANDE 18 GUAJARA,66,770452,RUA DO IGARAPE GRANDE 18 GUAJARA,1884,5.50204e-06
770452,RUA DO IGARAPE GRANDE 18 GUAJARA,66,1077235,RUA DO IGARAPE 1290 NOVO ALEIXO,8818,0.070360154
770452,RUA DO IGARAPE GRANDE 18 GUAJARA,66,770957,RUA MINELVINA 27 GUAJARA,9128,0.07038704
770452,RUA DO IGARAPE GRANDE 18 GUAJARA,66,877910,AVENIDA IGARAPE DE MANAUS 34 CACHOERINHA,4092,0.072581194
770452,RUA DO IGARAPE GRANDE 18 GUAJARA,66,1107101,RUA GOIANIA 2019 TARUMA,8430,0.07599349
134362,RUA CASTRO ALVES 281 mARDIM DO SMIGRANTES,67,698241,AVENIDA TANCREDO NEVES 73 CAMETA DO RAMOS,5941,0.08053933
134362,RUA CASTRO ALVES 281 mARDIM DO SMIGRANTES,67,95652,AVENIDA CAMPOS SALES 808 TAMANDARE,1592,0.08120257
134362,RUA CASTRO ALVES 281 mARDIM DO SMIGRANTES,67,1147226,RUA LOPES CORDOVIL 483 ALVORADA,6385,0.081328794
134362,RUA CASTRO ALVES 281 mARDIM DO SMIGRANTES,67,756046,RUA ALFREDO DE SA ANTUNES 601 CODAJAS,3179,0.08237034
134362,RUA CASTRO ALVES 281 mARDIM DO SMIGRANTES,67,1147186,RUA LOPES CORDOVIL 425 ALVORADA,3115,0.082840934
980080,RUA ABRAAO tCARDOSO 106 CMPfNSA,68,980080,RUA ABRAAO CARDOSO 106 COMPENSA,8790,0.0820293
980080,RUA ABRAAO tCARDOSO 106 CMPfNSA,68,980062,RUA ABRAAO CARDOSO 82 COMPENSA,52,0.08680454
980080,RUA ABRAAO tCARDOSO 106 CMPfNSA,68,980282,RUA ABRAAO CARDOSO 604 COMPENSA,4486,0.08704537
980080,RUA ABRAAO tCARDOSO 106 CMPfNSA,68,980052,RUA ABRAAO CARDOSO 75 COMPENSA,5067,0.087728545
980080,RUA ABRAAO tCARDOSO 106 CMPfNSA,68,980007,RUA ABRAAO CARDOSO 24 COMPENSA,3483,0.08987847
205064,AVENIDA CALAMA 2097 JOAO SAO B0SCO,69,205064,AVENIDA CALAMA 2097 SAO JOAO BOSCO,4843,0.021569457
205064,AVENIDA CALAMA 2097 JOAO SAO B0SCO,69,205075,AVENIDA CALAMA 2112 SAO JOAO BOSCO,3023,0.032463774
205064,AVENIDA CALAMA 2097 JOAO SAO B0SCO,69,205025,AVENIDA CALAMA 1817 SAO JOAO BOSCO,7181,0.045786705
205064,AVENIDA CALAMA 2097 JOAO SAO B0SCO,69,253586,RUA EMIL GORAYEB 3720 SAO JOAO BOSCO,3157,0.07490915
205064,AVENIDA CALAMA 2097 JOAO SAO B0SCO,69,345062,AVENIDA MACEIO 5703 SAO CRISTOVAO,9779,0.075225726
558925,RUA BRASILIAO 82 BELO JARDIM,70,558925,RUA BRASILIANO 82 BELO JARDIM,1213,0.013821843
558925,RUA BRASILIAO 82 BELO JARDIM,70,553818,RUA APURINA 193 BELO JARDIM 1,4772,0.05813281
558925,RUA BRASILIAO 82 BELO JARDIM,70,596051,RUA PRIMAVERA 370 BELO JARDIM 1,955,0.06719977
558925,RUA BRASILIAO 82 BELO JARDIM,70,230887,RUA ARACAJU 81 PORTO VELHO,7081,0.07172777
558925,RUA BRASILIAO 82 BELO JARDIM,70,1010685,RUA BELA VISTA 29 NOVO ISRAEL,5156,0.075297326
140746,RUA FLORESTA 1381 NOVO HORIZONTE HORIZONTE,71,140746,RUA FLORESTA 1381 NOVO HORIZONTE,832,0.027157715
140746,RUA FLORESTA 1381 NOVO HORIZONTE HORIZONTE,71,468387,RUA OLAVO PIRES 1319 NOVO HORIZONTE,9596,0.0630552
140746,RUA FLORESTA 1381 NOVO HORIZONTE HORIZONTE,71,734372,RUA MARGARIDA 281 NOVO HORIZONTE,8509,0.06355157
140746,RUA FLORESTA 1381 NOVO HORIZONTE HORIZONTE,71,233664,RUA BARCELONA 3064 NOVO HORIZONTE,3246,0.06440512
140746,RUA FLORESTA 1381 NOVO HORIZONTE HORIZONTE,71,468613,RUA SELMA REGINA 1518 NOVO HORIZONTE,2239,0.066564724
89107,RU AAPRAIBA 1954 BAIRR OCAIXA D AGUA,72,89107,RUA PARAIBA 1954 BAIRRO CAIXA D AGUA,3286,0.07409759
89107,RU AAPRAIBA 1954 BAIRR OCAIXA D AGUA,72,88472,RUA MARANHAO 3335 BAIRRO CAIXA D AGUA,9364,0.08023459
89107,RU AAPRAIBA 1954 BAIRR OCAIXA D AGUA,72,88215,RUA ITAPORANGA 2222 BAIRRO CAIXA D AGUA,673,0.09243628
89107,RU AAPRAIBA 1954 BAIRR OCAIXA D AGUA,72,557837,RUA BOLIVIA 327 BAIXA DA CADEIA VELHA,5503,0.11545882
89107,RU AAPRAIBA 1954 BAIRR OCAIXA D AGUA,72,557881,RUA BOLIVIA 491 BAIXA DA CADEIA VELHA,3765,0.1182781
617456,RUA SAO CRISTOVAO 143 PASQUALE DáL,73,617456,RUA SAO CRISTOVAO 143 DAL PASQUALE,6757,0.021492332
617456,RUA SAO CRISTOVAO 143 PASQUALE DáL,73,797322,RUA ALDINO REIS 14 SAO CRISTOVAO,7522,0.07188271
617456,RUA SAO CRISTOVAO 143 PASQUALE DáL,73,797312,RUA ALDINO REIS 4 SAO CRISTOVAO,6876,0.0751227
617456,RUA SAO CRISTOVAO 143 PASQUALE DáL,73,617468,RUA SAO DAMIAO 66 RUI LINO II,9711,0.075387865
617456,RUA SAO CRISTOVAO 143 PASQUALE DáL,73,797357,RUA ALDINO REIS 49 SAO CRISTOVAO,5314,0.08621436
862714,AVENuIDA CENTRAL 5 LIRIOD O VLAE,74,73566,AVENIDA A 3037 ODILON NOIA,7692,0.124023855
862714,AVENuIDA CENTRAL 5 LIRIOD O VLAE,74,888523,AVENIDA PENETRACAO UM 1311 JAPIIM,1022,0.12751666
862714,AVENuIDA CENTRAL 5 LIRIOD O VLAE,74,538106,AVENIDA EPAMINONDAS JACOME 1538 CADEIA VELHA,5216,0.13745543
862714,AVENuIDA CENTRAL 5 LIRIOD O VLAE,74,372314,ESTRADA A 2 ORLEANS,515,0.13954946
862714,AVENuIDA CENTRAL 5 LIRIOD O VLAE,74,218491,ESTRADA DO BELMONT 2086 NACIONAL,5625,0.14072052
655356,RUANWTON PRADO 746 CAFEZAL,75,655356,RUA NEWTON PRADO 746 CAFEZAL,2620,0.0325998
655356,RUANWTON PRADO 746 CAFEZAL,75,655344,RUA NEWTON PRADO 705 CAFEZAL,4250,0.0430842
655356,RUANWTON PRADO 746 CAFEZAL,75,655251,RUA NEWTON PRADO 6 CAFEZAL,9241,0.043141525
655356,RUANWTON PRADO 746 CAFEZAL,75,577465,RUA HUGO CARNEIRO 724 BOSQUE,620,0.055663984
655356,RUANWTON PRADO 746 CAFEZAL,75,286061,RUA MONTEIRO LOBATO 5713 ELDORADO,5026,0.064391166
264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,76,264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,5005,5.0545286e-06
264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,76,225593,RUA AMELIA FARIAS 3755 TANCREDO NEVES,914,0.043456517
264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,76,229857,RUA ANTONIO VIOLAO 3362 TANCREDO NEVES,3767,0.0508911
264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,76,317523,RUA ZACARIAS BEZERRA 8518 TANCREDO NEVES,2294,0.053643785
264691,RUA HOLMES ALMEIDA 3723 TANCREDO NEVES,76,225045,RUA ALTEMAR DUTRA 3339 TANCREDO NEVES,9026,0.055700853
906030,AVENDA PRESIDENTE KENNEDY 398 EDUCANDOS,77,906030,AVENIDA PRESIDENTE KENNEDY 398 EDUCANDOS,7457,0.04149977
906030,AVENDA PRESIDENTE KENNEDY 398 EDUCANDOS,77,906115,AVENIDA PRESIDENTE KENNEDY 575 SANTA LUZIA,734,0.11006844
906030,AVENDA PRESIDENTE KENNEDY 398 EDUCANDOS,77,372107,AVENIDA PRESIDENTE TANCREDO NEVES 2640 BODANESE,1058,0.11042218
906030,AVENDA PRESIDENTE KENNEDY 398 EDUCANDOS,77,882163,AVENIDA LEOPOLDO PERES 922 EDUCANDOS,5902,0.11664855
906030,AVENDA PRESIDENTE KENNEDY 398 EDUCANDOS,77,402231,AVENIDA PRESIDENTE MEDICI 3183 VISTA ALEGRE,1252,0.12277971
220240,Rs 3 53 NOxVO HORIZONT,78,466745,TRAVESSAO 2 23 THEOBROMA,1670,0.1776362
220240,Rs 3 53 NOxVO HORIZONT,78,466761,TRAVESSAO C 02 10 6 THEOBROMA,2668,0.19130017
220240,Rs 3 53 NOxVO HORIZONT,78,216387,BECO DA BRASILLIA 1750 TUCUMANZAL,7440,0.19819686
220240,Rs 3 53 NOxVO HORIZONT,78,627658,TRAVESSA JERUSALEM 144 AIRTON SENA,4102,0.20324513
220240,Rs 3 53 NOxVO HORIZONT,78,920980,BECO IGARAPE 27 COMPENSA,7408,0.21093193
992618,RUA ANDERSON DE MEEZES 23 PETePOLIS,79,992618,RUA ANDERSON DE MENEZES 23 PETROPOLIS,6367,0.044524122
992618,RUA ANDERSON DE MEEZES 23 PETePOLIS,79,998217,RUA ARISTOTELES BONFIM 4 PETROPOLIS,9218,0.08053489
992618,RUA ANDERSON DE MEEZES 23 PETePOLIS,79,739029,RUA VALMIC NUNES 140 PURUPURU,4699,0.088949665
992618,RUA ANDERSON DE MEEZES 23 PETePOLIS,79,998028,RUA ARISTOFANO ANTONY 10 PETROPOLIS,7402,0.08970295
992618,RUA ANDERSON DE MEEZES 23 PETePOLIS,79,994525,RUA ANTONIO DOS PASSOS MIRANDA 3 PETROPOLIS,9891,0.09510049
345433,MAANUS 6493 SAO CRISTOVAO,80,345433,AVENIDA MANAUS 6493 SAO CRISTOVAO,9581,0.08130492
345433,MAANUS 6493 SAO CRISTOVAO,80,355916,RUA URUPA 6491 SAO CRISTOVAO,6433,0.094565526
345433,MAANUS 6493 SAO CRISTOVAO,80,345119,AVENIDA MACEIO 6226 SAO CRISTOVAO,6114,0.109376006
345433,MAANUS 6493 SAO CRISTOVAO,80,355836,RUA URUPA 5766 SAO CRISTOVAO,9376,0.11020414
345433,MAANUS 6493 SAO CRISTOVAO,80,346849,AVENIDA PARANA 6204 SAO CRISTOVAO,3440,0.11674001
558144,UA BONSAMIGOS 140 JORGE,81,623090,TRAVESSA CARAMURU 167 BOSQUE,3581,0.13200073
558144,UA BONSAMIGOS 140 JORGE,81,627658,TRAVESSA JERUSALEM 144 AIRTON SENA,4102,0.13262072
558144,UA BONSAMIGOS 140 JORGE,81,910349,BECO ANA NOGUEIRA 25 EDUCANDOS,2078,0.13334823
